product_id,warehouse_id,quantity
3138,190,49
3139,174,39
3139,127,52
3140,181,40
3140,144,55
3141,188,41
3141,161,58
3142,195,42
3142,178,61
3143,122,43
3143,195,64
3144,129,44
3144,132,67
3145,136,45
3145,149,70
3146,143,46
3146,166,73
3147,150,47
3147,183,76
3148,157,48
3148,200,79
3149,164,49
3149,137,82
3150,171,50
3150,154,15
3151,178,51
3151,171,18
3152,185,52
3152,188,21
3153,192,53
3153,125,24
3154,199,54
3154,142,27
3155,126,55
3155,159,30
3156,133,56
3156,176,33
3157,140,57
3157,193,36
3158,147,58
3158,130,39
3159,154,59
3159,147,42
3160,161,60
3160,164,45
3161,168,61
3161,181,48
3162,175,62
3162,198,51
3163,182,63
3163,135,54
3164,189,64
3164,152,57
3165,196,65
3165,169,60
3166,123,66
3166,186,63
3167,130,67
3167,123,66
3168,137,68
3168,140,69
3169,144,69
3169,157,72
3170,151,70
3170,174,75
3171,158,71
3171,191,78
3172,165,72
3172,128,81
3173,172,73
3173,145,84
3174,179,74
3174,162,17
3175,186,75
3175,179,20
3176,193,76
3176,196,23
3177,200,77
3177,133,26
3178,127,78
3178,150,29
3179,134,79
3179,167,32
3180,141,80
3180,184,35
3181,148,81
3181,121,38
3182,155,82
3182,138,41
3183,162,83
3183,155,44
3184,169,84
3184,172,47
3185,176,85
3185,189,50
3186,183,86
3186,126,53
3187,190,87
3187,143,56
3188,197,88
3188,160,59
3189,124,89
3189,177,62
3190,131,90
3190,194,65
3191,138,91
3191,131,68
3192,145,92
3192,148,71
3193,152,93
3193,165,74
3194,159,94
3194,182,77
3195,166,95
3195,199,80
3196,173,96
3196,136,83
3197,180,97
3197,153,16
3198,187,98
3198,170,19
3199,194,99
3199,187,22
3200,121,20
3200,124,25
3201,128,21
3201,141,28
3202,135,22
3202,158,31
3203,142,23
3203,175,34
3204,149,24
3204,192,37
3205,156,25
3205,129,40
3206,163,26
3206,146,43
3207,170,27
3207,163,46
3208,177,28
3208,180,49
3209,184,29
3209,197,52
3210,191,30
3210,134,55
3211,198,31
3211,151,58
3212,125,32
3212,168,61
3213,132,33
3213,185,64
3214,139,34
3214,122,67
3215,146,35
3215,139,70
3216,153,36
3216,156,73
3217,160,37
3217,173,76
3218,167,38
3218,190,79
3219,174,39
3219,127,82
3220,181,40
3220,144,15
3221,188,41
3221,161,18
3222,195,42
3222,178,21
3223,122,43
3223,195,24
3224,129,44
3224,132,27
3225,136,45
3225,149,30
3226,143,46
3226,166,33
3227,150,47
3227,183,36
3228,157,48
3228,200,39
3229,164,49
3229,137,42
3230,171,50
3230,154,45
3231,178,51
3231,171,48
3232,185,52
3232,188,51
3233,192,53
3233,125,54
3234,199,54
3234,142,57
3235,126,55
3235,159,60
3236,133,56
3236,176,63
3237,140,57
3237,193,66
3238,147,58
3238,130,69
3239,154,59
3239,147,72
3240,161,60
3240,164,75
3241,168,61
3241,181,78
3242,175,62
3242,198,81
3243,182,63
3243,135,84
3244,189,64
3244,152,17
3245,196,65
3245,169,20
3246,123,66
3246,186,23
3247,130,67
3247,123,26
3248,137,68
3248,140,29
3249,144,69
3249,157,32
3250,151,70
3250,174,35
3251,158,71
3251,191,38
3252,165,72
3252,128,41
3253,172,73
3253,145,44
3254,179,74
3254,162,47
3255,186,75
3255,179,50
3256,193,76
3256,196,53
3257,200,77
3257,133,56
3258,127,78
3258,150,59
3259,134,79
3259,167,62
3260,141,80
3260,184,65
3261,148,81
3261,121,68
3262,155,82
3262,138,71
3263,162,83
3263,155,74
3264,169,84
3264,172,77
3265,176,85
3265,189,80
3266,183,86
3266,126,83
3267,190,87
3267,143,16
3268,197,88
3268,160,19
3269,124,89
3269,177,22
3270,131,90
3270,194,25
3271,138,91
3271,131,28
3272,145,92
3272,148,31
3273,152,93
3273,165,34
3274,159,94
3274,182,37
3275,166,95
3275,199,40
3276,173,96
3276,136,43
3277,180,97
3277,153,46
3278,187,98
3278,170,49
3279,194,99
3279,187,52
3280,121,20
3280,124,55
3281,128,21
3281,141,58
3282,135,22
3282,158,61
3283,142,23
3283,175,64
3284,149,24
3284,192,67
3285,156,25
3285,129,70
3286,163,26
3286,146,73
3287,170,27
3287,163,76
3288,177,28
3288,180,79
3289,184,29
3289,197,82
3290,191,30
3290,134,15
3291,198,31
3291,151,18
3292,125,32
3292,168,21
3293,132,33
3293,185,24
3294,139,34
3294,122,27
3295,146,35
3295,139,30
3296,153,36
3296,156,33
3297,160,37
3297,173,36
3298,167,38
3298,190,39
3299,174,39
3299,127,42
3300,181,40
3300,144,45
3301,188,41
3301,161,48
3302,195,42
3302,178,51
3303,122,43
3303,195,54
3304,129,44
3304,132,57
3305,136,45
3305,149,60
3306,143,46
3306,166,63
3307,150,47
3307,183,66
3308,157,48
3308,200,69
3309,164,49
3309,137,72
3310,171,50
3310,154,75
3311,178,51
3311,171,78
3312,185,52
3312,188,81
3313,192,53
3313,125,84
3314,199,54
3314,142,17
3315,126,55
3315,159,20
3316,133,56
3316,176,23
3317,140,57
3317,193,26
3318,147,58
3318,130,29
3319,154,59
3319,147,32
3320,161,60
3320,164,35
3321,168,61
3321,181,38
3322,175,62
3322,198,41
3323,182,63
3323,135,44
3324,189,64
3324,152,47
3325,196,65
3325,169,50
3326,123,66
3326,186,53
3327,130,67
3327,123,56
3328,137,68
3328,140,59
3329,144,69
3329,157,62
3330,151,70
3330,174,65
3331,158,71
3331,191,68
3332,165,72
3332,128,71
3333,172,73
3333,145,74
3334,179,74
3334,162,77
3335,186,75
3335,179,80
3336,193,76
3336,196,83
3337,200,77
3337,133,16
3338,127,78
3338,150,19
3339,134,79
3339,167,22
3340,141,80
3340,184,25
3341,148,81
3341,121,28
3342,155,82
3342,138,31
3343,162,83
3343,155,34
3344,169,84
3344,172,37
3345,176,85
3345,189,40
3346,183,86
3346,126,43
3347,190,87
3347,143,46
3348,197,88
3348,160,49
3349,124,89
3349,177,52
3350,131,90
3350,194,55
3351,138,91
3351,131,58
3352,145,92
3352,148,61
3353,152,93
3353,165,64
3354,159,94
3354,182,67
3355,166,95
3355,199,70
3356,173,96
3356,136,73
3357,180,97
3357,153,76
3358,187,98
3358,170,79
3359,194,99
3359,187,82
3360,121,20
3360,124,15
3361,128,21
3361,141,18
3362,135,22
3362,158,21
3363,142,23
3363,175,24
3364,149,24
3364,192,27
3365,156,25
3365,129,30
3366,163,26
3366,146,33
3367,170,27
3367,163,36
3368,177,28
3368,180,39
3369,184,29
3369,197,42
3370,191,30
3370,134,45
3371,198,31
3371,151,48
3372,125,32
3372,168,51
3373,132,33
3373,185,54
3374,139,34
3374,122,57
3375,146,35
3375,139,60
3376,153,36
3376,156,63
3377,160,37
3377,173,66
3378,167,38
3378,190,69
3379,174,39
3379,127,72
3380,181,40
3380,144,75
3381,188,41
3381,161,78
3382,195,42
3382,178,81
3383,122,43
3383,195,84
3384,129,44
3384,132,17
3385,136,45
3385,149,20
3386,143,46
3386,166,23
3387,150,47
3387,183,26
3388,157,48
3388,200,29
3389,164,49
3389,137,32
3390,171,50
3390,154,35
3391,178,51
3391,171,38
3392,185,52
3392,188,41
3393,192,53
3393,125,44
3394,199,54
3394,142,47
3395,126,55
3395,159,50
3396,133,56
3396,176,53
3397,140,57
3397,193,56
3398,147,58
3398,130,59
3399,154,59
3399,147,62
3400,161,60
3400,164,65
3401,168,61
3401,181,68
3402,175,62
3402,198,71
3403,182,63
3403,135,74
3404,189,64
3404,152,77
3405,196,65
3405,169,80
3406,123,66
3406,186,83
3407,130,67
3407,123,16
3408,137,68
3408,140,19
3409,144,69
3409,157,22
3410,151,70
3410,174,25
3411,158,71
3411,191,28
3412,165,72
3412,128,31
3413,172,73
3413,145,34
3414,179,74
3414,162,37
3415,186,75
3415,179,40
3416,193,76
3416,196,43
3417,200,77
3417,133,46
3418,127,78
3418,150,49
3419,134,79
3419,167,52
3420,141,80
3420,184,55
3421,148,81
3421,121,58
3422,155,82
3422,138,61
3423,162,83
3423,155,64
3424,169,84
3424,172,67
3425,176,85
3425,189,70
3426,183,86
3426,126,73
3427,190,87
3427,143,76
3428,197,88
3428,160,79
3429,124,89
3429,177,82
3430,131,90
3430,194,15
3431,138,91
3431,131,18
3432,145,92
3432,148,21
3433,152,93
3433,165,24
3434,159,94
3434,182,27
3435,166,95
3435,199,30
3436,173,96
3436,136,33
3437,180,97
3437,153,36
3438,187,98
3438,170,39
3439,194,99
3439,187,42
3440,121,20
3440,124,45
3441,128,21
3441,141,48
3442,135,22
3442,158,51
3443,142,23
3443,175,54
3444,149,24
3444,192,57
3445,156,25
3445,129,60
3446,163,26
3446,146,63
3447,170,27
3447,163,66
3448,177,28
3448,180,69
3449,184,29
3449,197,72
3450,191,30
3450,134,75
3451,198,31
3451,151,78
3452,125,32
3452,168,81
3453,132,33
3453,185,84
3454,139,34
3454,122,17
3455,146,35
3455,139,20
3456,153,36
3456,156,23
3457,160,37
3457,173,26
3458,167,38
3458,190,29
3459,174,39
3459,127,32
3460,181,40
3460,144,35
3461,188,41
3461,161,38
3462,195,42
3462,178,41
3463,122,43
3463,195,44
3464,129,44
3464,132,47
3465,136,45
3465,149,50
3466,143,46
3466,166,53
3467,150,47
3467,183,56
3468,157,48
3468,200,59
3469,164,49
3469,137,62
3470,171,50
3470,154,65
3471,178,51
3471,171,68
3472,185,52
3472,188,71
3473,192,53
3473,125,74
3474,199,54
3474,142,77
3475,126,55
3475,159,80
3476,133,56
3476,176,83
3477,140,57
3477,193,16
3478,147,58
3478,130,19
3479,154,59
3479,147,22
3480,161,60
3480,164,25
3481,168,61
3481,181,28
3482,175,62
3482,198,31
3483,182,63
3483,135,34
3484,189,64
3484,152,37
3485,196,65
3485,169,40
3486,123,66
3486,186,43
3487,130,67
3487,123,46
3488,137,68
3488,140,49
3489,144,69
3489,157,52
3490,151,70
3490,174,55
3491,158,71
3491,191,58
3492,165,72
3492,128,61
3493,172,73
3493,145,64
3494,179,74
3494,162,67
3495,186,75
3495,179,70
3496,193,76
3496,196,73
3497,200,77
3497,133,76
3498,127,78
3498,150,79
3499,134,79
3499,167,82
3500,141,80
3500,184,15
3501,148,81
3501,121,18
3502,155,82
3502,138,21
3503,162,83
3503,155,24
3504,169,84
3504,172,27
3505,176,85
3505,189,30
3506,183,86
3506,126,33
3507,190,87
3507,143,36
3508,197,88
3508,160,39
3509,124,89
3509,177,42
3510,131,90
3510,194,45
3511,138,91
3511,131,48
3512,145,92
3512,148,51
3513,152,93
3513,165,54
3514,159,94
3514,182,57
3515,166,95
3515,199,60
3516,173,96
3516,136,63
3517,180,97
3517,153,66
3518,187,98
3518,170,69
3519,194,99
3519,187,72
3520,121,20
3520,124,75
3521,128,21
3521,141,78
3522,135,22
3522,158,81
3523,142,23
3523,175,84
3524,149,24
3524,192,17
3525,156,25
3525,129,20
3526,163,26
3526,146,23
3527,170,27
3527,163,26
3528,177,28
3528,180,29
3529,184,29
3529,197,32
3530,191,30
3530,134,35
3531,198,31
3531,151,38
3532,125,32
3532,168,41
3533,132,33
3533,185,44
3534,139,34
3534,122,47
3535,146,35
3535,139,50
3536,153,36
3536,156,53
3537,160,37
3537,173,56
3538,167,38
3538,190,59
3539,174,39
3539,127,62
3540,181,40
3540,144,65
3541,188,41
3541,161,68
3542,195,42
3542,178,71
3543,122,43
3543,195,74
3544,129,44
3544,132,77
3545,136,45
3545,149,80
3546,143,46
3546,166,83
3547,150,47
3547,183,16
3548,157,48
3548,200,19
3549,164,49
3549,137,22
3550,171,50
3550,154,25
3551,178,51
3551,171,28
3552,185,52
3552,188,31
3553,192,53
3553,125,34
3554,199,54
3554,142,37
3555,126,55
3555,159,40
3556,133,56
3556,176,43
3557,140,57
3557,193,46
3558,147,58
3558,130,49
3559,154,59
3559,147,52
3560,161,60
3560,164,55
3561,168,61
3561,181,58
3562,175,62
3562,198,61
3563,182,63
3563,135,64
3564,189,64
3564,152,67
3565,196,65
3565,169,70
3566,123,66
3566,186,73
3567,130,67
3567,123,76
3568,137,68
3568,140,79
3569,144,69
3569,157,82
3570,151,70
3570,174,15
3571,158,71
3571,191,18
3572,165,72
3572,128,21
3573,172,73
3573,145,24
3574,179,74
3574,162,27
3575,186,75
3575,179,30
3576,193,76
3576,196,33
3577,200,77
3577,133,36
3578,127,78
3578,150,39
3579,134,79
3579,167,42
3580,141,80
3580,184,45
3581,148,81
3581,121,48
3582,155,82
3582,138,51
3583,162,83
3583,155,54
3584,169,84
3584,172,57
3585,176,85
3585,189,60
3586,183,86
3586,126,63
3587,190,87
3587,143,66
3588,197,88
3588,160,69
3589,124,89
3589,177,72
3590,131,90
3590,194,75
3591,138,91
3591,131,78
3592,145,92
3592,148,81
3593,152,93
3593,165,84
3594,159,94
3594,182,17
3595,166,95
3595,199,20
3596,173,96
3596,136,23
3597,180,97
3597,153,26
3598,187,98
3598,170,29
3599,194,99
3599,187,32
3600,121,20
3600,124,35
3601,128,21
3601,141,38
3602,135,22
3602,158,41
3603,142,23
3603,175,44
3604,149,24
3604,192,47
3605,156,25
3605,129,50
3606,163,26
3606,146,53
3607,170,27
3607,163,56
3608,177,28
3608,180,59
3609,184,29
3609,197,62
3610,191,30
3610,134,65
3611,198,31
3611,151,68
3612,125,32
3612,168,71
3613,132,33
3613,185,74
3614,139,34
3614,122,77
3615,146,35
3615,139,80
3616,153,36
3616,156,83
3617,160,37
3617,173,16
3618,167,38
3618,190,19
3619,174,39
3619,127,22
3620,181,40
3620,144,25
3621,188,41
3621,161,28
3622,195,42
3622,178,31
3623,122,43
3623,195,34
3624,129,44
3624,132,37
3625,136,45
3625,149,40
3626,143,46
3626,166,43
3627,150,47
3627,183,46
3628,157,48
3628,200,49
3629,164,49
3629,137,52
3630,171,50
3630,154,55
3631,178,51
3631,171,58
3632,185,52
3632,188,61
3633,192,53
3633,125,64
3634,199,54
3634,142,67
3635,126,55
3635,159,70
3636,133,56
3636,176,73
3637,140,57
3637,193,76
3638,147,58
3638,130,79
3639,154,59
3639,147,82
3640,161,60
3640,164,15
3641,168,61
3641,181,18
3642,175,62
3642,198,21
3643,182,63
3643,135,24
3644,189,64
3644,152,27
3645,196,65
3645,169,30
3646,123,66
3646,186,33
3647,130,67
3647,123,36
3648,137,68
3648,140,39
3649,144,69
3649,157,42
3650,151,70
3650,174,45
3651,158,71
3651,191,48
3652,165,72
3652,128,51
3653,172,73
3653,145,54
3654,179,74
3654,162,57
3655,186,75
3655,179,60
3656,193,76
3656,196,63
3657,200,77
3657,133,66
3658,127,78
3658,150,69
3659,134,79
3659,167,72
3660,141,80
3660,184,75
3661,148,81
3661,121,78
3662,155,82
3662,138,81
3663,162,83
3663,155,84
3664,169,84
3664,172,17
3665,176,85
3665,189,20
3666,183,86
3666,126,23
3667,190,87
3667,143,26
3668,197,88
3668,160,29
3669,124,89
3669,177,32
3670,131,90
3670,194,35
3671,138,91
3671,131,38
3672,145,92
3672,148,41
3673,152,93
3673,165,44
3674,159,94
3674,182,47
3675,166,95
3675,199,50
3676,173,96
3676,136,53
3677,180,97
3677,153,56
3678,187,98
3678,170,59
3679,194,99
3679,187,62
3680,121,20
3680,124,65
3681,128,21
3681,141,68
3682,135,22
3682,158,71
3683,142,23
3683,175,74
3684,149,24
3684,192,77
3685,156,25
3685,129,80
3686,163,26
3686,146,83
3687,170,27
3687,163,16
3688,177,28
3688,180,19
3689,184,29
3689,197,22
3690,191,30
3690,134,25
3691,198,31
3691,151,28
3692,125,32
3692,168,31
3693,132,33
3693,185,34
3694,139,34
3694,122,37
3695,146,35
3695,139,40
3696,153,36
3696,156,43
3697,160,37
3697,173,46
3698,167,38
3698,190,49
3699,174,39
3699,127,52
3700,181,40
3700,144,55
3701,188,41
3701,161,58
3702,195,42
3702,178,61
3703,122,43
3703,195,64
3704,129,44
3704,132,67
3705,136,45
3705,149,70
3706,143,46
3706,166,73
3707,150,47
3707,183,76
3708,157,48
3708,200,79
3709,164,49
3709,137,82
3710,171,50
3710,154,15
3711,178,51
3711,171,18
3712,185,52
3712,188,21
3713,192,53
3713,125,24
3714,199,54
3714,142,27
3715,126,55
3715,159,30
3716,133,56
3716,176,33
3717,140,57
3717,193,36
3718,147,58
3718,130,39
3719,154,59
3719,147,42
3720,161,60
3720,164,45
3721,168,61
3721,181,48
3722,175,62
3722,198,51
3723,182,63
3723,135,54
3724,189,64
3724,152,57
3725,196,65
3725,169,60
3726,123,66
3726,186,63
3727,130,67
3727,123,66
3728,137,68
3728,140,69
3729,144,69
3729,157,72
3730,151,70
3730,174,75
3731,158,71
3731,191,78
3732,165,72
3732,128,81
3733,172,73
3733,145,84
3734,179,74
3734,162,17
3735,186,75
3735,179,20
3736,193,76
3736,196,23
3737,200,77
3737,133,26
3738,127,78
3738,150,29
3739,134,79
3739,167,32
3740,141,80
3740,184,35
3741,148,81
3741,121,38
3742,155,82
3742,138,41
3743,162,83
3743,155,44
3744,169,84
3744,172,47
3745,176,85
3745,189,50
3746,183,86
3746,126,53
3747,190,87
3747,143,56
3748,197,88
3748,160,59
3749,124,89
3749,177,62
3750,131,90
3750,194,65
3751,138,91
3751,131,68
3752,145,92
3752,148,71
3753,152,93
3753,165,74
3754,159,94
3754,182,77
3755,166,95
3755,199,80
3756,173,96
3756,136,83
3757,180,97
3757,153,16
3758,187,98
3758,170,19
3759,194,99
3759,187,22
3760,121,20
3760,124,25
3761,128,21
3761,141,28
3762,135,22
3762,158,31
3763,142,23
3763,175,34
3764,149,24
3764,192,37
3765,156,25
3765,129,40
3766,163,26
3766,146,43
3767,170,27
3767,163,46
3768,177,28
3768,180,49
3769,184,29
3769,197,52
3770,191,30
3770,134,55
3771,198,31
3771,151,58
3772,125,32
3772,168,61
3773,132,33
3773,185,64
3774,139,34
3774,122,67
3775,146,35
3775,139,70
3776,153,36
3776,156,73
3777,160,37
3777,173,76
3778,167,38
3778,190,79
3779,174,39
3779,127,82
3780,181,40
3780,144,15
3781,188,41
3781,161,18
3782,195,42
3782,178,21
3783,122,43
3783,195,24
3784,129,44
3784,132,27
3785,136,45
3785,149,30
3786,143,46
3786,166,33
3787,150,47
3787,183,36
3788,157,48
3788,200,39
3789,164,49
3789,137,42
3790,171,50
3790,154,45
3791,178,51
3791,171,48
3792,185,52
3792,188,51
3793,192,53
3793,125,54
3794,199,54
3794,142,57
3795,126,55
3795,159,60
3796,133,56
3796,176,63
3797,140,57
3797,193,66
3798,147,58
3798,130,69
3799,154,59
3799,147,72
3800,161,60
3800,164,75
3801,168,61
3801,181,78
3802,175,62
3802,198,81
3803,182,63
3803,135,84
3804,189,64
3804,152,17
3805,196,65
3805,169,20
3806,123,66
3806,186,23
3807,130,67
3807,123,26
3808,137,68
3808,140,29
3809,144,69
3809,157,32
3810,151,70
3810,174,35
3811,158,71
3811,191,38
3812,165,72
3812,128,41
3813,172,73
3813,145,44
3814,179,74
3814,162,47
3815,186,75
3815,179,50
3816,193,76
3816,196,53
3817,200,77
3817,133,56
3818,127,78
3818,150,59
3819,134,79
3819,167,62
3820,141,80
3820,184,65
3821,148,81
3821,121,68
3822,155,82
3822,138,71
3823,162,83
3823,155,74
3824,169,84
3824,172,77
3825,176,85
3825,189,80
3826,183,86
3826,126,83
3827,190,87
3827,143,16
3828,197,88
3828,160,19
3829,124,89
3829,177,22
3830,131,90
3830,194,25
3831,138,91
3831,131,28
3832,145,92
3832,148,31
3833,152,93
3833,165,34
3834,159,94
3834,182,37
3835,166,95
3835,199,40
3836,173,96
3836,136,43
3837,180,97
3837,153,46
3838,187,98
3838,170,49
3839,194,99
3839,187,52
3840,121,20
3840,124,55
3841,128,21
3841,141,58
3842,135,22
3842,158,61
3843,142,23
3843,175,64
3844,149,24
3844,192,67
3845,156,25
3845,129,70
3846,163,26
3846,146,73
3847,170,27
3847,163,76
3848,177,28
3848,180,79
3849,184,29
3849,197,82
3850,191,30
3850,134,15
3851,198,31
3851,151,18
3852,125,32
3852,168,21
3853,132,33
3853,185,24
3854,139,34
3854,122,27
3855,146,35
3855,139,30
3856,153,36
3856,156,33
3857,160,37
3857,173,36
3858,167,38
3858,190,39
3859,174,39
3859,127,42
3860,181,40
3860,144,45
3861,188,41
3861,161,48
3862,195,42
3862,178,51
3863,122,43
3863,195,54
3864,129,44
3864,132,57
3865,136,45
3865,149,60
3866,143,46
3866,166,63
3867,150,47
3867,183,66
3868,157,48
3868,200,69
3869,164,49
3869,137,72
3870,171,50
3870,154,75
3871,178,51
3871,171,78
3872,185,52
3872,188,81
3873,192,53
3873,125,84
3874,199,54
3874,142,17
3875,126,55
3875,159,20
3876,133,56
3876,176,23
3877,140,57
3877,193,26
3878,147,58
3878,130,29
3879,154,59
3879,147,32
3880,161,60
3880,164,35
3881,168,61
3881,181,38
3882,175,62
3882,198,41
3883,182,63
3883,135,44
3884,189,64
3884,152,47
3885,196,65
3885,169,50
3886,123,66
3886,186,53
3887,130,67
3887,123,56
3888,137,68
3888,140,59
3889,144,69
3889,157,62
3890,151,70
3890,174,65
3891,158,71
3891,191,68
3892,165,72
3892,128,71
3893,172,73
3893,145,74
3894,179,74
3894,162,77
3895,186,75
3895,179,80
3896,193,76
3896,196,83
3897,200,77
3897,133,16
3898,127,78
3898,150,19
3899,134,79
3899,167,22
3900,141,80
3900,184,25
3901,148,81
3901,121,28
3902,155,82
3902,138,31
3903,162,83
3903,155,34
3904,169,84
3904,172,37
3905,176,85
3905,189,40
3906,183,86
3906,126,43
3907,190,87
3907,143,46
3908,197,88
3908,160,49
3909,124,89
3909,177,52
3910,131,90
3910,194,55
3911,138,91
3911,131,58
3912,145,92
3912,148,61
3913,152,93
3913,165,64
3914,159,94
3914,182,67
3915,166,95
3915,199,70
3916,173,96
3916,136,73
3917,180,97
3917,153,76
3918,187,98
3918,170,79
3919,194,99
3919,187,82
3920,121,20
3920,124,15
3921,128,21
3921,141,18
3922,135,22
3922,158,21
3923,142,23
3923,175,24
3924,149,24
3924,192,27
3925,156,25
3925,129,30
3926,163,26
3926,146,33
3927,170,27
3927,163,36
3928,177,28
3928,180,39
3929,184,29
3929,197,42
3930,191,30
3930,134,45
3931,198,31
3931,151,48
3932,125,32
3932,168,51
3933,132,33
3933,185,54
3934,139,34
3934,122,57
3935,146,35
3935,139,60
3936,153,36
3936,156,63
3937,160,37
3937,173,66
3938,167,38
3938,190,69
3939,174,39
3939,127,72
3940,181,40
3940,144,75
3941,188,41
3941,161,78
3942,195,42
3942,178,81
3943,122,43
3943,195,84
3944,129,44
3944,132,17
3945,136,45
3945,149,20
3946,143,46
3946,166,23
3947,150,47
3947,183,26
3948,157,48
3948,200,29
3949,164,49
3949,137,32
3950,171,50
3950,154,35
3951,178,51
3951,171,38
3952,185,52
3952,188,41
3953,192,53
3953,125,44
3954,199,54
3954,142,47
3955,126,55
3955,159,50
3956,133,56
3956,176,53
3957,140,57
3957,193,56
3958,147,58
3958,130,59
3959,154,59
3959,147,62
3960,161,60
3960,164,65
3961,168,61
3961,181,68
3962,175,62
3962,198,71
3963,182,63
3963,135,74
3964,189,64
3964,152,77
3965,196,65
3965,169,80
3966,123,66
3966,186,83
3967,130,67
3967,123,16
3968,137,68
3968,140,19
3969,144,69
3969,157,22
3970,151,70
3970,174,25
3971,158,71
3971,191,28
3972,165,72
3972,128,31
3973,172,73
3973,145,34
3974,179,74
3974,162,37
3975,186,75
3975,179,40
3976,193,76
3976,196,43
3977,200,77
3977,133,46
3978,127,78
3978,150,49
3979,134,79
3979,167,52
3980,141,80
3980,184,55
3981,148,81
3981,121,58
3982,155,82
3982,138,61
3983,162,83
3983,155,64
3984,169,84
3984,172,67
3985,176,85
3985,189,70
3986,183,86
3986,126,73
3987,190,87
3987,143,76
3988,197,88
3988,160,79
3989,124,89
3989,177,82
3990,131,90
3990,194,15
3991,138,91
3991,131,18
3992,145,92
3992,148,21
3993,152,93
3993,165,24
3994,159,94
3994,182,27
3995,166,95
3995,199,30
3996,173,96
3996,136,33
3997,180,97
3997,153,36
3998,187,98
3998,170,39
3999,194,99
3999,187,42
4000,121,20
4000,124,45
4001,128,21
4001,141,48
4002,135,22
4002,158,51
4003,142,23
4003,175,54
4004,149,24
4004,192,57
4005,156,25
4005,129,60
4006,163,26
4006,146,63
4007,170,27
4007,163,66
4008,177,28
4008,180,69
4009,184,29
4009,197,72
4010,191,30
4010,134,75
4011,198,31
4011,151,78
4012,125,32
4012,168,81
4013,132,33
4013,185,84
4014,139,34
4014,122,17
4015,146,35
4015,139,20
4016,153,36
4016,156,23
4017,160,37
4017,173,26
4018,167,38
4018,190,29
4019,174,39
4019,127,32
4020,181,40
4020,144,35
4021,188,41
4021,161,38
4022,195,42
4022,178,41
4023,122,43
4023,195,44
4024,129,44
4024,132,47
4025,136,45
4025,149,50
4026,143,46
4026,166,53
4027,150,47
4027,183,56
4028,157,48
4028,200,59
4029,164,49
4029,137,62
4030,171,50
4030,154,65
4031,178,51
4031,171,68
4032,185,52
4032,188,71
4033,192,53
4033,125,74
4034,199,54
4034,142,77
4035,126,55
4035,159,80
4036,133,56
4036,176,83
4037,140,57
4037,193,16
4038,147,58
4038,130,19
4039,154,59
4039,147,22
4040,161,60
4040,164,25
4041,168,61
4041,181,28
4042,175,62
4042,198,31
4043,182,63
4043,135,34
4044,189,64
4044,152,37
4045,196,65
4045,169,40
4046,123,66
4046,186,43
4047,130,67
4047,123,46
4048,137,68
4048,140,49
4049,144,69
4049,157,52
4050,151,70
4050,174,55
4051,158,71
4051,191,58
4052,165,72
4052,128,61
4053,172,73
4053,145,64
4054,179,74
4054,162,67
4055,186,75
4055,179,70
4056,193,76
4056,196,73
4057,200,77
4057,133,76
4058,127,78
4058,150,79
4059,134,79
4059,167,82
4060,141,80
4060,184,15
4061,148,81
4061,121,18
4062,155,82
4062,138,21
4063,162,83
4063,155,24
4064,169,84
4064,172,27
4065,176,85
4065,189,30
4066,183,86
4066,126,33
4067,190,87
4067,143,36
4068,197,88
4068,160,39
4069,124,89
4069,177,42
4070,131,90
4070,194,45
4071,138,91
4071,131,48
4072,145,92
4072,148,51
4073,152,93
4073,165,54
4074,159,94
4074,182,57
4075,166,95
4075,199,60
4076,173,96
4076,136,63
4077,180,97
4077,153,66
4078,187,98
4078,170,69
4079,194,99
4079,187,72
4080,121,20
4080,124,75
4081,128,21
4081,141,78
4082,135,22
4082,158,81
4083,142,23
4083,175,84
4084,149,24
4084,192,17
4085,156,25
4085,129,20
4086,163,26
4086,146,23
4087,170,27
4087,163,26
4088,177,28
4088,180,29
4089,184,29
4089,197,32
4090,191,30
4090,134,35
4091,198,31
4091,151,38
4092,125,32
4092,168,41
4093,132,33
4093,185,44
4094,139,34
4094,122,47
4095,146,35
4095,139,50
4096,153,36
4096,156,53
4097,160,37
4097,173,56
4098,167,38
4098,190,59
4099,174,39
4099,127,62
4100,181,40
4100,144,65
4101,188,41
4101,161,68
4102,195,42
4102,178,71
4103,122,43
4103,195,74
4104,129,44
4104,132,77
4105,136,45
4105,149,80
4106,143,46
4106,166,83
4107,150,47
4107,183,16
4108,157,48
4108,200,19
4109,164,49
4109,137,22
4110,171,50
4110,154,25
4111,178,51
4111,171,28
4112,185,52
4112,188,31
4113,192,53
4113,125,34
4114,199,54
4114,142,37
4115,126,55
4115,159,40
4116,133,56
4116,176,43
4117,140,57
4117,193,46
4118,147,58
4118,130,49
4119,154,59
4119,147,52
4120,161,60
4120,164,55
4121,168,61
4121,181,58
4122,175,62
4122,198,61
4123,182,63
4123,135,64
4124,189,64
4124,152,67
4125,196,65
4125,169,70
4126,123,66
4126,186,73
4127,130,67
4127,123,76
4128,137,68
4128,140,79
4129,144,69
4129,157,82
4130,151,70
4130,174,15
4131,158,71
4131,191,18
4132,165,72
4132,128,21
4133,172,73
4133,145,24
4134,179,74
4134,162,27
4135,186,75
4135,179,30
4136,193,76
4136,196,33
