id,user_id,pickup_point_id,created_at,status,total
36867,47942,58,2025-08-19 20:03:00+03,shipped,127755.00
36868,47965,69,2025-08-19 20:12:00+03,ready,74165.00
36869,47988,80,2025-08-19 20:21:00+03,completed,76155.00
36870,48011,91,2025-08-19 20:30:00+03,cancelled,21910.00
36871,48034,102,2025-08-19 20:39:00+03,created,149000.00
36872,48057,113,2025-08-19 20:48:00+03,paid,242920.00
36873,48080,4,2025-08-19 20:57:00+03,shipped,35990.00
36874,48103,15,2025-08-19 21:06:00+03,ready,302985.00
36875,48126,26,2025-08-19 21:15:00+03,completed,146485.00
36876,48149,37,2025-08-19 21:24:00+03,cancelled,19145.00
36877,48172,48,2025-08-19 21:33:00+03,created,67395.00
36878,48195,59,2025-08-19 21:42:00+03,paid,126725.00
36879,48218,70,2025-08-19 21:51:00+03,shipped,40800.00
36880,48241,81,2025-08-19 22:00:00+03,ready,79730.00
36881,48264,92,2025-08-19 22:09:00+03,completed,290390.00
36882,48287,103,2025-08-19 22:18:00+03,cancelled,41830.00
36883,48310,114,2025-08-19 22:27:00+03,created,26515.00
36884,48333,5,2025-08-19 22:36:00+03,paid,86055.00
36885,48356,16,2025-08-19 22:45:00+03,shipped,61810.00
36886,48379,27,2025-08-19 22:54:00+03,ready,105825.00
36887,48402,38,2025-08-19 23:03:00+03,completed,302120.00
36888,48425,49,2025-08-19 23:12:00+03,cancelled,25390.00
36889,48448,60,2025-08-19 23:21:00+03,created,91160.00
36890,48471,71,2025-08-19 23:30:00+03,paid,63410.00
36891,48494,82,2025-08-19 23:39:00+03,shipped,73545.00
36892,48517,93,2025-08-19 23:48:00+03,ready,197470.00
36893,48540,104,2025-08-19 23:57:00+03,completed,97425.00
36894,48563,115,2025-08-20 00:06:00+03,cancelled,175550.00
36895,48586,6,2025-08-20 00:15:00+03,created,44680.00
36896,48609,17,2025-08-20 00:24:00+03,paid,89815.00
36897,48632,28,2025-08-20 00:33:00+03,shipped,35105.00
36898,48655,39,2025-08-20 00:42:00+03,ready,155665.00
36899,48678,50,2025-08-20 00:51:00+03,completed,195105.00
36900,48701,61,2025-08-20 01:00:00+03,cancelled,31535.00
36901,48724,72,2025-08-20 01:09:00+03,created,189825.00
36902,48747,83,2025-08-20 01:18:00+03,paid,126295.00
36903,48770,94,2025-08-20 01:27:00+03,shipped,11165.00
36904,48793,105,2025-08-20 01:36:00+03,ready,79185.00
36905,48816,116,2025-08-20 01:45:00+03,completed,300585.00
36906,48839,7,2025-08-20 01:54:00+03,cancelled,56820.00
36907,48862,18,2025-08-20 02:03:00+03,created,220870.00
36908,48885,29,2025-08-20 02:12:00+03,paid,307050.00
36909,48908,40,2025-08-20 02:21:00+03,shipped,52300.00
36910,48931,51,2025-08-20 02:30:00+03,ready,41505.00
36911,48954,62,2025-08-20 02:39:00+03,completed,212440.00
36912,48977,73,2025-08-20 02:48:00+03,cancelled,121980.00
36913,49000,84,2025-08-20 02:57:00+03,created,73240.00
36914,49023,95,2025-08-20 03:06:00+03,paid,228630.00
36915,49046,106,2025-08-20 03:15:00+03,shipped,20185.00
36916,49069,117,2025-08-20 03:24:00+03,ready,51675.00
36917,49092,8,2025-08-20 03:33:00+03,completed,76870.00
36918,49115,19,2025-08-20 03:42:00+03,cancelled,100190.00
36919,49138,30,2025-08-20 03:51:00+03,created,135585.00
36920,49161,41,2025-08-20 04:00:00+03,paid,172610.00
36921,49184,52,2025-08-20 04:09:00+03,shipped,73720.00
36922,49207,63,2025-08-20 04:18:00+03,ready,75020.00
36923,49230,74,2025-08-20 04:27:00+03,completed,104750.00
36924,49253,85,2025-08-20 04:36:00+03,cancelled,40900.00
36925,49276,96,2025-08-20 04:45:00+03,created,166055.00
36926,49299,107,2025-08-20 04:54:00+03,paid,260340.00
36927,49322,118,2025-08-20 05:03:00+03,shipped,126930.00
36928,49345,9,2025-08-20 05:12:00+03,ready,79115.00
36929,49368,20,2025-08-20 05:21:00+03,completed,78355.00
36930,49391,31,2025-08-20 05:30:00+03,cancelled,21085.00
36931,49414,42,2025-08-20 05:39:00+03,created,147350.00
36932,49437,53,2025-08-20 05:48:00+03,paid,239620.00
36933,49460,64,2025-08-20 05:57:00+03,shipped,38190.00
36934,49483,75,2025-08-20 06:06:00+03,ready,301335.00
36935,49506,86,2025-08-20 06:15:00+03,completed,143185.00
36936,49529,97,2025-08-20 06:24:00+03,cancelled,19145.00
36937,49552,108,2025-08-20 06:33:00+03,created,64920.00
36938,49575,119,2025-08-20 06:42:00+03,paid,126450.00
36939,49598,10,2025-08-20 06:51:00+03,shipped,45200.00
36940,49621,21,2025-08-20 07:00:00+03,ready,77255.00
36941,49644,32,2025-08-20 07:09:00+03,completed,284615.00
36942,49667,43,2025-08-20 07:18:00+03,cancelled,40180.00
36943,49690,54,2025-08-20 07:27:00+03,created,33115.00
36944,49713,65,2025-08-20 07:36:00+03,paid,90180.00
36945,49736,76,2025-08-20 07:45:00+03,shipped,60160.00
36946,49759,87,2025-08-20 07:54:00+03,ready,103350.00
36947,49782,98,2025-08-20 08:03:00+03,completed,297170.00
36948,49805,109,2025-08-20 08:12:00+03,cancelled,29790.00
36949,49828,120,2025-08-20 08:21:00+03,created,90335.00
36950,49851,11,2025-08-20 08:30:00+03,paid,65885.00
36951,49874,22,2025-08-20 08:39:00+03,shipped,71895.00
36952,49897,33,2025-08-20 08:48:00+03,ready,194170.00
36953,49920,44,2025-08-20 08:57:00+03,completed,102375.00
36954,49943,55,2025-08-20 09:06:00+03,cancelled,173900.00
36955,49966,66,2025-08-20 09:15:00+03,created,42205.00
36956,49989,77,2025-08-20 09:24:00+03,paid,85690.00
36957,12,88,2025-08-20 09:33:00+03,shipped,34280.00
36958,35,99,2025-08-20 09:42:00+03,ready,162265.00
36959,58,110,2025-08-20 09:51:00+03,completed,190980.00
36960,81,1,2025-08-20 10:00:00+03,cancelled,30710.00
36961,104,12,2025-08-20 10:09:00+03,created,187350.00
36962,127,23,2025-08-20 10:18:00+03,paid,124645.00
36963,150,34,2025-08-20 10:27:00+03,shipped,13365.00
36964,173,45,2025-08-20 10:36:00+03,ready,76710.00
36965,196,56,2025-08-20 10:45:00+03,completed,304160.00
36966,219,67,2025-08-20 10:54:00+03,cancelled,55995.00
36967,242,78,2025-08-20 11:03:00+03,created,227470.00
36968,265,89,2025-08-20 11:12:00+03,paid,309250.00
36969,288,100,2025-08-20 11:21:00+03,shipped,51475.00
36970,311,111,2025-08-20 11:30:00+03,ready,37380.00
36971,334,2,2025-08-20 11:39:00+03,completed,211615.00
36972,357,13,2025-08-20 11:48:00+03,cancelled,124180.00
36973,380,24,2025-08-20 11:57:00+03,created,77640.00
36974,403,35,2025-08-20 12:06:00+03,paid,225330.00
36975,426,46,2025-08-20 12:15:00+03,shipped,20185.00
36976,449,57,2025-08-20 12:24:00+03,ready,52225.00
36977,472,68,2025-08-20 12:33:00+03,completed,73570.00
36978,495,79,2025-08-20 12:42:00+03,cancelled,98540.00
36979,518,90,2025-08-20 12:51:00+03,created,133110.00
36980,541,101,2025-08-20 13:00:00+03,paid,181410.00
36981,564,112,2025-08-20 13:09:00+03,shipped,72070.00
36982,587,3,2025-08-20 13:18:00+03,ready,78595.00
36983,610,14,2025-08-20 13:27:00+03,completed,108050.00
36984,633,25,2025-08-20 13:36:00+03,cancelled,39250.00
36985,656,36,2025-08-20 13:45:00+03,created,166605.00
36986,679,47,2025-08-20 13:54:00+03,paid,255390.00
36987,702,58,2025-08-20 14:03:00+03,shipped,125280.00
36988,725,69,2025-08-20 14:12:00+03,ready,78290.00
36989,748,80,2025-08-20 14:21:00+03,completed,80830.00
36990,771,91,2025-08-20 14:30:00+03,cancelled,25485.00
36991,794,102,2025-08-20 14:39:00+03,created,146525.00
36992,817,113,2025-08-20 14:48:00+03,paid,235495.00
36993,840,4,2025-08-20 14:57:00+03,shipped,36540.00
36994,863,15,2025-08-20 15:06:00+03,ready,301060.00
36995,886,26,2025-08-20 15:15:00+03,completed,145110.00
36996,909,37,2025-08-20 15:24:00+03,cancelled,16670.00
36997,932,48,2025-08-20 15:33:00+03,created,62445.00
36998,955,59,2025-08-20 15:42:00+03,paid,122325.00
36999,978,70,2025-08-20 15:51:00+03,shipped,44375.00
37000,1001,81,2025-08-20 16:00:00+03,ready,83855.00
37001,1024,92,2025-08-20 16:09:00+03,completed,282965.00
37002,1047,103,2025-08-20 16:18:00+03,cancelled,39355.00
37003,1070,114,2025-08-20 16:27:00+03,created,30640.00
37004,1093,5,2025-08-20 16:36:00+03,paid,94580.00
37005,1116,16,2025-08-20 16:45:00+03,shipped,62360.00
37006,1139,27,2025-08-20 16:54:00+03,ready,100875.00
37007,1162,38,2025-08-20 17:03:00+03,completed,294695.00
37008,1185,49,2025-08-20 17:12:00+03,cancelled,28965.00
37009,1208,60,2025-08-20 17:21:00+03,created,95285.00
37010,1231,71,2025-08-20 17:30:00+03,paid,68085.00
37011,1254,82,2025-08-20 17:39:00+03,shipped,71070.00
37012,1277,93,2025-08-20 17:48:00+03,ready,192520.00
37013,1300,104,2025-08-20 17:57:00+03,completed,108150.00
37014,1323,115,2025-08-20 18:06:00+03,cancelled,176100.00
37015,1346,6,2025-08-20 18:15:00+03,created,48805.00
37016,1369,17,2025-08-20 18:24:00+03,paid,82390.00
37017,1392,28,2025-08-20 18:33:00+03,shipped,34280.00
37018,1415,39,2025-08-20 18:42:00+03,ready,159790.00
37019,1438,50,2025-08-20 18:51:00+03,completed,190705.00
37020,1461,61,2025-08-20 19:00:00+03,cancelled,35110.00
37021,1484,72,2025-08-20 19:09:00+03,created,184875.00
37022,1507,83,2025-08-20 19:18:00+03,paid,127945.00
37023,1530,94,2025-08-20 19:27:00+03,shipped,11715.00
37024,1553,105,2025-08-20 19:36:00+03,ready,80285.00
37025,1576,116,2025-08-20 19:45:00+03,completed,308285.00
37026,1599,7,2025-08-20 19:54:00+03,cancelled,54345.00
37027,1622,18,2025-08-20 20:03:00+03,created,228020.00
37028,1645,29,2025-08-20 20:12:00+03,paid,304300.00
37029,1668,40,2025-08-20 20:21:00+03,shipped,55875.00
37030,1691,51,2025-08-20 20:30:00+03,ready,36555.00
37031,1714,62,2025-08-20 20:39:00+03,completed,214090.00
37032,1737,73,2025-08-20 20:48:00+03,cancelled,122530.00
37033,1760,84,2025-08-20 20:57:00+03,created,74340.00
37034,1783,95,2025-08-20 21:06:00+03,paid,230280.00
37035,1806,106,2025-08-20 21:15:00+03,shipped,18535.00
37036,1829,117,2025-08-20 21:24:00+03,ready,49750.00
37037,1852,8,2025-08-20 21:33:00+03,completed,75495.00
37038,1875,19,2025-08-20 21:42:00+03,cancelled,97715.00
37039,1898,30,2025-08-20 21:51:00+03,created,130635.00
37040,1921,41,2025-08-20 22:00:00+03,paid,177285.00
37041,1944,52,2025-08-20 22:09:00+03,shipped,71245.00
37042,1967,63,2025-08-20 22:18:00+03,ready,76120.00
37043,1990,74,2025-08-20 22:27:00+03,completed,106400.00
37044,2013,85,2025-08-20 22:36:00+03,cancelled,41450.00
37045,2036,96,2025-08-20 22:45:00+03,created,164130.00
37046,2059,107,2025-08-20 22:54:00+03,paid,258965.00
37047,2082,118,2025-08-20 23:03:00+03,shipped,124455.00
37048,2105,9,2025-08-20 23:12:00+03,ready,75815.00
37049,2128,20,2025-08-20 23:21:00+03,completed,80005.00
37050,2151,31,2025-08-20 23:30:00+03,cancelled,24660.00
37051,2174,42,2025-08-20 23:39:00+03,created,151475.00
37052,2197,53,2025-08-20 23:48:00+03,paid,244295.00
37053,2220,64,2025-08-20 23:57:00+03,shipped,35715.00
37054,2243,75,2025-08-21 00:06:00+03,ready,305460.00
37055,2266,86,2025-08-21 00:15:00+03,completed,141810.00
37056,2289,97,2025-08-21 00:24:00+03,cancelled,16670.00
37057,2312,108,2025-08-21 00:33:00+03,created,62995.00
37058,2335,119,2025-08-21 00:42:00+03,paid,119025.00
37059,2358,10,2025-08-21 00:51:00+03,shipped,42725.00
37060,2381,21,2025-08-21 01:00:00+03,ready,81380.00
37061,2404,32,2025-08-21 01:09:00+03,completed,291765.00
37062,2427,43,2025-08-21 01:18:00+03,cancelled,43755.00
37063,2450,54,2025-08-21 01:27:00+03,created,28165.00
37064,2473,65,2025-08-21 01:36:00+03,paid,88805.00
37065,2496,76,2025-08-21 01:45:00+03,shipped,60710.00
37066,2519,87,2025-08-21 01:54:00+03,ready,107475.00
37067,2542,98,2025-08-21 02:03:00+03,completed,289745.00
37068,2565,109,2025-08-21 02:12:00+03,cancelled,27315.00
37069,2588,120,2025-08-21 02:21:00+03,created,94460.00
37070,2611,11,2025-08-21 02:30:00+03,paid,61485.00
37071,2634,22,2025-08-21 02:39:00+03,shipped,75470.00
37072,2657,33,2025-08-21 02:48:00+03,ready,191695.00
37073,2680,44,2025-08-21 02:57:00+03,completed,104025.00
37074,2703,55,2025-08-21 03:06:00+03,cancelled,174450.00
37075,2726,66,2025-08-21 03:15:00+03,created,46330.00
37076,2749,77,2025-08-21 03:24:00+03,paid,93390.00
37077,2772,88,2025-08-21 03:33:00+03,shipped,34830.00
37078,2795,99,2025-08-21 03:42:00+03,ready,157315.00
37079,2818,110,2025-08-21 03:51:00+03,completed,186580.00
37080,2841,1,2025-08-21 04:00:00+03,cancelled,34285.00
37081,2864,12,2025-08-21 04:09:00+03,created,191475.00
37082,2887,23,2025-08-21 04:18:00+03,paid,126295.00
37083,2910,34,2025-08-21 04:27:00+03,shipped,10890.00
37084,2933,45,2025-08-21 04:36:00+03,ready,77810.00
37085,2956,56,2025-08-21 04:45:00+03,completed,306635.00
37086,2979,67,2025-08-21 04:54:00+03,cancelled,56545.00
37087,3002,78,2025-08-21 05:03:00+03,created,225545.00
37088,3025,89,2025-08-21 05:12:00+03,paid,301825.00
37089,3048,100,2025-08-21 05:21:00+03,shipped,55050.00
37090,3071,111,2025-08-21 05:30:00+03,ready,41505.00
37091,3094,2,2025-08-21 05:39:00+03,completed,216290.00
37092,3117,13,2025-08-21 05:48:00+03,cancelled,121705.00
37093,3140,24,2025-08-21 05:57:00+03,created,72690.00
37094,3163,35,2025-08-21 06:06:00+03,paid,236055.00
37095,3186,46,2025-08-21 06:15:00+03,shipped,20735.00
37096,3209,57,2025-08-21 06:24:00+03,ready,53325.00
37097,3232,68,2025-08-21 06:33:00+03,completed,72195.00
37098,3255,79,2025-08-21 06:42:00+03,cancelled,97715.00
37099,3278,90,2025-08-21 06:51:00+03,created,131185.00
37100,3301,101,2025-08-21 07:00:00+03,paid,173985.00
37101,3324,112,2025-08-21 07:09:00+03,shipped,75645.00
37102,3347,3,2025-08-21 07:18:00+03,ready,73645.00
37103,3370,14,2025-08-21 07:27:00+03,completed,109700.00
37104,3393,25,2025-08-21 07:36:00+03,cancelled,39800.00
37105,3416,36,2025-08-21 07:45:00+03,created,167705.00
37106,3439,47,2025-08-21 07:54:00+03,paid,263090.00
37107,3462,58,2025-08-21 08:03:00+03,shipped,122805.00
37108,3485,69,2025-08-21 08:12:00+03,ready,76365.00
37109,3508,80,2025-08-21 08:21:00+03,completed,75055.00
37110,3531,91,2025-08-21 08:30:00+03,cancelled,23010.00
37111,3554,102,2025-08-21 08:39:00+03,created,150650.00
37112,3577,113,2025-08-21 08:48:00+03,paid,240170.00
37113,3600,4,2025-08-21 08:57:00+03,shipped,40115.00
37114,3623,15,2025-08-21 09:06:00+03,ready,302160.00
37115,3646,26,2025-08-21 09:15:00+03,completed,146760.00
37116,3669,37,2025-08-21 09:24:00+03,cancelled,17220.00
37117,3692,48,2025-08-21 09:33:00+03,created,60520.00
37118,3715,59,2025-08-21 09:42:00+03,paid,120950.00
37119,3738,70,2025-08-21 09:51:00+03,shipped,41900.00
37120,3761,81,2025-08-21 10:00:00+03,ready,78905.00
37121,3784,92,2025-08-21 10:09:00+03,completed,287640.00
37122,3807,103,2025-08-21 10:18:00+03,cancelled,42930.00
37123,3830,114,2025-08-21 10:27:00+03,created,34765.00
37124,3853,5,2025-08-21 10:36:00+03,paid,87155.00
37125,3876,16,2025-08-21 10:45:00+03,shipped,59885.00
37126,3899,27,2025-08-21 10:54:00+03,ready,105000.00
37127,3922,38,2025-08-21 11:03:00+03,completed,293320.00
37128,3945,49,2025-08-21 11:12:00+03,cancelled,26490.00
37129,3968,60,2025-08-21 11:21:00+03,created,91985.00
37130,3991,71,2025-08-21 11:30:00+03,paid,60660.00
37131,4014,82,2025-08-21 11:39:00+03,shipped,74645.00
37132,4037,93,2025-08-21 11:48:00+03,ready,196645.00
37133,4060,104,2025-08-21 11:57:00+03,completed,103750.00
37134,4083,115,2025-08-21 12:06:00+03,cancelled,173625.00
37135,4106,6,2025-08-21 12:15:00+03,created,44680.00
37136,4129,17,2025-08-21 12:24:00+03,paid,90090.00
37137,4152,28,2025-08-21 12:33:00+03,shipped,34830.00
37138,4175,39,2025-08-21 12:42:00+03,ready,163915.00
37139,4198,50,2025-08-21 12:51:00+03,completed,183280.00
37140,4221,61,2025-08-21 13:00:00+03,cancelled,32635.00
37141,4244,72,2025-08-21 13:09:00+03,created,189000.00
37142,4267,83,2025-08-21 13:18:00+03,paid,126020.00
37143,4290,94,2025-08-21 13:27:00+03,shipped,15290.00
37144,4313,105,2025-08-21 13:36:00+03,ready,75335.00
37145,4336,116,2025-08-21 13:45:00+03,completed,309935.00
37146,4359,7,2025-08-21 13:54:00+03,cancelled,54895.00
37147,4382,18,2025-08-21 14:03:00+03,created,229120.00
37148,4405,29,2025-08-21 14:12:00+03,paid,305950.00
37149,4428,40,2025-08-21 14:21:00+03,shipped,53400.00
37150,4451,51,2025-08-21 14:30:00+03,ready,40680.00
37151,4474,62,2025-08-21 14:39:00+03,completed,209690.00
37152,4497,73,2025-08-21 14:48:00+03,cancelled,126105.00
37153,4520,84,2025-08-21 14:57:00+03,created,78465.00
37154,4543,95,2025-08-21 15:06:00+03,paid,231930.00
37155,4566,106,2025-08-21 15:15:00+03,shipped,19085.00
37156,4589,117,2025-08-21 15:24:00+03,ready,50850.00
37157,4612,8,2025-08-21 15:33:00+03,completed,77145.00
37158,4635,19,2025-08-21 15:42:00+03,cancelled,98265.00
37159,4658,30,2025-08-21 15:51:00+03,created,128710.00
37160,4681,41,2025-08-21 16:00:00+03,paid,175910.00
37161,4704,52,2025-08-21 16:09:00+03,shipped,74820.00
37162,4727,63,2025-08-21 16:18:00+03,ready,80245.00
37163,4750,74,2025-08-21 16:27:00+03,completed,108050.00
37164,4773,85,2025-08-21 16:36:00+03,cancelled,38975.00
37165,4796,96,2025-08-21 16:45:00+03,created,165230.00
37166,4819,107,2025-08-21 16:54:00+03,paid,261440.00
37167,4842,118,2025-08-21 17:03:00+03,shipped,125005.00
37168,4865,9,2025-08-21 17:12:00+03,ready,73890.00
37169,4888,20,2025-08-21 17:21:00+03,completed,78630.00
37170,4911,31,2025-08-21 17:30:00+03,cancelled,22185.00
37171,4934,42,2025-08-21 17:39:00+03,created,146525.00
37172,4957,53,2025-08-21 17:48:00+03,paid,239345.00
37173,4980,64,2025-08-21 17:57:00+03,shipped,39290.00
37174,5003,75,2025-08-21 18:06:00+03,ready,300510.00
37175,5026,86,2025-08-21 18:15:00+03,completed,152535.00
37176,5049,97,2025-08-21 18:24:00+03,cancelled,17220.00
37177,5072,108,2025-08-21 18:33:00+03,created,64095.00
37178,5095,119,2025-08-21 18:42:00+03,paid,117650.00
37179,5118,10,2025-08-21 18:51:00+03,shipped,41900.00
37180,5141,21,2025-08-21 19:00:00+03,ready,79455.00
37181,5164,32,2025-08-21 19:09:00+03,completed,284340.00
37182,5187,43,2025-08-21 19:18:00+03,cancelled,41280.00
37183,5210,54,2025-08-21 19:27:00+03,created,32290.00
37184,5233,65,2025-08-21 19:36:00+03,paid,93480.00
37185,5256,76,2025-08-21 19:45:00+03,shipped,64285.00
37186,5279,87,2025-08-21 19:54:00+03,ready,102525.00
37187,5302,98,2025-08-21 20:03:00+03,completed,297445.00
37188,5325,109,2025-08-21 20:12:00+03,cancelled,24840.00
37189,5348,120,2025-08-21 20:21:00+03,created,92535.00
37190,5371,11,2025-08-21 20:30:00+03,paid,55710.00
37191,5394,22,2025-08-21 20:39:00+03,shipped,72995.00
37192,5417,33,2025-08-21 20:48:00+03,ready,195820.00
37193,5440,44,2025-08-21 20:57:00+03,completed,99625.00
37194,5463,55,2025-08-21 21:06:00+03,cancelled,178025.00
37195,5486,66,2025-08-21 21:15:00+03,created,50455.00
37196,5509,77,2025-08-21 21:24:00+03,paid,85965.00
37197,5532,88,2025-08-21 21:33:00+03,shipped,32355.00
37198,5555,99,2025-08-21 21:42:00+03,ready,161440.00
37199,5578,110,2025-08-21 21:51:00+03,completed,194280.00
37200,5601,1,2025-08-21 22:00:00+03,cancelled,31810.00
37201,5624,12,2025-08-21 22:09:00+03,created,186525.00
37202,5647,23,2025-08-21 22:18:00+03,paid,121895.00
37203,5670,34,2025-08-21 22:27:00+03,shipped,14465.00
37204,5693,45,2025-08-21 22:36:00+03,ready,81935.00
37205,5716,56,2025-08-21 22:45:00+03,completed,308285.00
37206,5739,67,2025-08-21 22:54:00+03,cancelled,54070.00
37207,5762,78,2025-08-21 23:03:00+03,created,226645.00
37208,5785,89,2025-08-21 23:12:00+03,paid,309525.00
37209,5808,100,2025-08-21 23:21:00+03,shipped,55600.00
37210,5831,111,2025-08-21 23:30:00+03,ready,38205.00
37211,5854,2,2025-08-21 23:39:00+03,completed,208865.00
37212,5877,13,2025-08-21 23:48:00+03,cancelled,125280.00
37213,5900,24,2025-08-21 23:57:00+03,created,76815.00
37214,5923,35,2025-08-22 00:06:00+03,paid,231655.00
37215,5946,46,2025-08-22 00:15:00+03,shipped,18260.00
37216,5969,57,2025-08-22 00:24:00+03,ready,49200.00
37217,5992,68,2025-08-22 00:33:00+03,completed,82920.00
37218,6015,79,2025-08-22 00:42:00+03,cancelled,98265.00
37219,6038,90,2025-08-22 00:51:00+03,created,132285.00
37220,6061,101,2025-08-22 01:00:00+03,paid,172610.00
37221,6084,112,2025-08-22 01:09:00+03,shipped,73170.00
37222,6107,3,2025-08-22 01:18:00+03,ready,77770.00
37223,6130,14,2025-08-22 01:27:00+03,completed,107775.00
37224,6153,25,2025-08-22 01:36:00+03,cancelled,43375.00
37225,6176,36,2025-08-22 01:45:00+03,created,162755.00
37226,6199,47,2025-08-22 01:54:00+03,paid,264740.00
37227,6222,58,2025-08-22 02:03:00+03,shipped,123355.00
37228,6245,69,2025-08-22 02:12:00+03,ready,77465.00
37229,6268,80,2025-08-22 02:21:00+03,completed,82755.00
37230,6291,91,2025-08-22 02:30:00+03,cancelled,20535.00
37231,6314,102,2025-08-22 02:39:00+03,created,148725.00
37232,6337,113,2025-08-22 02:48:00+03,paid,238795.00
37233,6360,4,2025-08-22 02:57:00+03,shipped,37640.00
37234,6383,15,2025-08-22 03:06:00+03,ready,306285.00
37235,6406,26,2025-08-22 03:15:00+03,completed,148410.00
37236,6429,37,2025-08-22 03:24:00+03,cancelled,15570.00
37237,6452,48,2025-08-22 03:33:00+03,created,61620.00
37238,6475,59,2025-08-22 03:42:00+03,paid,122600.00
37239,6498,70,2025-08-22 03:51:00+03,shipped,42450.00
37240,6521,81,2025-08-22 04:00:00+03,ready,76980.00
37241,6544,92,2025-08-22 04:09:00+03,completed,286265.00
37242,6567,103,2025-08-22 04:18:00+03,cancelled,40455.00
37243,6590,114,2025-08-22 04:27:00+03,created,29815.00
37244,6613,5,2025-08-22 04:36:00+03,paid,91830.00
37245,6636,16,2025-08-22 04:45:00+03,shipped,63460.00
37246,6659,27,2025-08-22 04:54:00+03,ready,109125.00
37247,6682,38,2025-08-22 05:03:00+03,completed,295795.00
37248,6705,49,2025-08-22 05:12:00+03,cancelled,27040.00
37249,6728,60,2025-08-22 05:21:00+03,created,90060.00
37250,6751,71,2025-08-22 05:30:00+03,paid,59285.00
37251,6774,82,2025-08-22 05:39:00+03,shipped,72170.00
37252,6797,93,2025-08-22 05:48:00+03,ready,191695.00
37253,6820,104,2025-08-22 05:57:00+03,completed,98800.00
37254,6843,115,2025-08-22 06:06:00+03,cancelled,177200.00
37255,6866,6,2025-08-22 06:15:00+03,created,48805.00
37256,6889,17,2025-08-22 06:24:00+03,paid,94765.00
37257,6912,28,2025-08-22 06:33:00+03,shipped,32355.00
37258,6935,39,2025-08-22 06:42:00+03,ready,158965.00
37259,6958,50,2025-08-22 06:51:00+03,completed,190980.00
37260,6981,61,2025-08-22 07:00:00+03,cancelled,31810.00
37261,7004,72,2025-08-22 07:09:00+03,created,187075.00
37262,7027,83,2025-08-22 07:18:00+03,paid,118595.00
37263,7050,94,2025-08-22 07:27:00+03,shipped,12815.00
37264,7073,105,2025-08-22 07:36:00+03,ready,79460.00
37265,7096,116,2025-08-22 07:45:00+03,completed,305535.00
37266,7119,7,2025-08-22 07:54:00+03,cancelled,58470.00
37267,7142,18,2025-08-22 08:03:00+03,created,224170.00
37268,7165,29,2025-08-22 08:12:00+03,paid,304575.00
37269,7188,40,2025-08-22 08:21:00+03,shipped,53950.00
37270,7211,51,2025-08-22 08:30:00+03,ready,44805.00
37271,7234,62,2025-08-22 08:39:00+03,completed,217390.00
37272,7257,73,2025-08-22 08:48:00+03,cancelled,123630.00
37273,7280,84,2025-08-22 08:57:00+03,created,75990.00
37274,7303,95,2025-08-22 09:06:00+03,paid,227530.00
37275,7326,106,2025-08-22 09:15:00+03,shipped,22660.00
37276,7349,117,2025-08-22 09:24:00+03,ready,54975.00
37277,7372,8,2025-08-22 09:33:00+03,completed,78795.00
37278,7395,19,2025-08-22 09:42:00+03,cancelled,95790.00
37279,7418,30,2025-08-22 09:51:00+03,created,129810.00
37280,7441,41,2025-08-22 10:00:00+03,paid,177560.00
37281,7464,52,2025-08-22 10:09:00+03,shipped,75370.00
37282,7487,63,2025-08-22 10:18:00+03,ready,75295.00
37283,7510,74,2025-08-22 10:27:00+03,completed,103650.00
37284,7533,85,2025-08-22 10:36:00+03,cancelled,42550.00
37285,7556,96,2025-08-22 10:45:00+03,created,169355.00
37286,7579,107,2025-08-22 10:54:00+03,paid,263090.00
37287,7602,118,2025-08-22 11:03:00+03,shipped,122530.00
37288,7625,9,2025-08-22 11:12:00+03,ready,74990.00
37289,7648,20,2025-08-22 11:21:00+03,completed,80280.00
37290,7671,31,2025-08-22 11:30:00+03,cancelled,22735.00
37291,7694,42,2025-08-22 11:39:00+03,created,146250.00
37292,7717,53,2025-08-22 11:48:00+03,paid,237970.00
37293,7740,64,2025-08-22 11:57:00+03,shipped,36815.00
37294,7763,75,2025-08-22 12:06:00+03,ready,304635.00
37295,7786,86,2025-08-22 12:15:00+03,completed,148135.00
37296,7809,97,2025-08-22 12:24:00+03,cancelled,14745.00
37297,7832,108,2025-08-22 12:33:00+03,created,59970.00
37298,7855,119,2025-08-22 12:42:00+03,paid,128375.00
37299,7878,10,2025-08-22 12:51:00+03,shipped,42450.00
37300,7901,21,2025-08-22 13:00:00+03,ready,80555.00
37301,7924,32,2025-08-22 13:09:00+03,completed,282965.00
37302,7947,43,2025-08-22 13:18:00+03,cancelled,38805.00
37303,7970,54,2025-08-22 13:27:00+03,created,30365.00
37304,7993,65,2025-08-22 13:36:00+03,paid,88530.00
37305,8016,76,2025-08-22 13:45:00+03,shipped,61810.00
37306,8039,87,2025-08-22 13:54:00+03,ready,106650.00
37307,8062,98,2025-08-22 14:03:00+03,completed,299095.00
37308,8085,109,2025-08-22 14:12:00+03,cancelled,25390.00
37309,8108,120,2025-08-22 14:21:00+03,created,93635.00
37310,8131,11,2025-08-22 14:30:00+03,paid,63410.00
37311,8154,22,2025-08-22 14:39:00+03,shipped,70520.00
37312,8177,33,2025-08-22 14:48:00+03,ready,193895.00
37313,8200,44,2025-08-22 14:57:00+03,completed,98250.00
